table_name,field_name,size,data_element,description,logical_delete_flag,released_at
ICD10,FourDigitModName,60,R1890,Four Digit Modifier Name,0,4.3.
ICD10,FourDigitName,50,A8102,,,1.0
ICD10,Icd10Code,7,A8100,,,1.0
ICD10,MaxAge,2,C3609,,,1.0
ICD10,MaxBirthWeight,4,E4107,,,1.0
ICD10,MaxDurationStay,5,C3606,,,1.0
ICD10,MethodAdmissionFlag,1,C4695,,,1.0
ICD10,MethodOfOnset,9,E4102,,,1.0
ICD10,MinAge,2,C3608,,,1.0
ICD10,MinBirthWeight,4,E4106,,,1.0
ICD10,NumberOfBabies,2,E4103,,,1.0
ICD10,Parity,2,E4101,,,1.0
ICD10,PrimCondFlag,1,C4694A,,,1.0
ICD10,PrimCondPrompt,3,C4694,,,1.0
ICD10,RareDeathFlag,1,C4696A,,,1.0
ICD10,RareDeathPrompt,3,C4696,,,1.0
ICD10,RareDiagFlag,1,C3607A,,,1.0
ICD10,RareDiagPrompt,3,C3607,,,1.0
ICD10,SexValidationFlag,1,C3605,,,1.0
ICD10,SpecialtyFunction,1,C4697,,,1.0
ICD10,StillBirthInd,1,E4104A,,,1.0
ICD10,StillBirthIndPrompt,3,E4104,,,1.0
ICD10,ThreeDigitName,60,A8101,,,1.0
ICD10,ValidForCancerReg,1,A2755A,,,1.0
ICD10,ValidForCancerRegExt,3,A2755,,,1.0
ICD10MOD5,A5thDigitMod,1,R1891,ICD 10 Five Digit Mod Repeat Group Key,0,4.3.
ICD10MOD5,A5thDigitModDescription,58,R1892,ICD 10 Five Digit Modifier Name,0,4.3.
ICD10MOD5,Deleted,1,A0463,Logical Deletion Indicator,0,4.3.
ICD10MOD5,Icd10Code,5,A8100,ICD 10 Code,0,4.3.
ICD9,A3digitName,55,E4109,,,1.0
ICD9,A4digitName,60,E4110,,,1.0
ICD9,AccidentCodeRequired,3,C3612,,,1.0
ICD9,DaggerasteriskIndicator,1,C4693,,,1.0
ICD9,DeliveryMeth,20,E4100,,,1.0
ICD9,Description,45,A0941,,,1.0
ICD9,EpisodeCompleteCheck,1,E4108,,,1.0
ICD9,FifthDigitLowRangeMax,1,C3610,,,1.0
ICD9,FifthDigitUpperRangeMin,1,C3611,,,1.0
ICD9,Icd9Code,8,A0940,,,1.0
ICD9,Icd9Code_1,6,A0940A,,,1.0
ICD9,Icd9Code_2,6,A0940B,,,1.0
ICD9,MaximumAge,2,C3609,,,1.0
ICD9,MaximumBirthweight,4,E4107,,,1.0
ICD9,MaximumStay,5,C3606,,,1.0
ICD9,MethodOfAdmissionCheck,1,C4695,,,1.0
ICD9,MethodOfLabourOnset,9,E4102,,,1.0
ICD9,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
ICD9,MinimumAge,2,C3608,,,1.0
ICD9,MinimumBirthweight,4,E4106,,,1.0
ICD9,NumberOfBabies,2,E4103,,,1.0
ICD9,Parity,2,E4101,,,1.0
ICD9,PrimaryConditionCheck,3,C4694,,,1.0
ICD9,RareCauseOfDeath,3,C4696,,,1.0
ICD9,RareDisease,3,C3607,,,1.0
ICD9,RiIcdAccidentFlag,1,C3612A,,,1.0
ICD9,RiIcdPrimCndFlag,1,C4694A,,,1.0
ICD9,RiIcdRareCauseDeathFlag,1,C4696A,,,1.0
ICD9,RiIcdRareDxFlag,1,C3607A,,,1.0
ICD9,RiIcdStillbirthInd,1,E4104A,,,1.0
ICD9,SexValidationFlag,1,C3605,,,1.0
ICD9,SpecialtyFunction,1,C4697,,,1.0
ICD9,StillbirthCheck,3,E4104,,,1.0
INMAN,Description,20,A0567,,,1.0
INMAN,HaaCode,1,A0568,,,1.0
INMAN,IntdMgmt,1,A0311,,,1.0
INMAN,InternalValue,1,C3834,,,1.0
INMAN,IntMgmtCode,3,A0570A,,,1.0
INMAN,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
INMAN,ScottishIntValue,1,A4342,,,1.0
INPATIENTSUSPEND,EpisodeNumber,9,A0142,,,1.0
INPATIENTSUSPEND,EpsActvDtimeInt,12,A0133A,Activity Date/Time - Format CCYYMMDDHHMM,,1.0
INPATIENTSUSPEND,EpsCurrActvDtimeInt,12,A0079A,Reinstated date/time - Format CCYYMMDDHHMM,,1.0
INPATIENTSUSPEND,InternalPatientNumber,9,A0000,,,1.0
INPATIENTSUSPEND,IpSuspExpReturnDtimeInt,12,A0344A,Format CCYYMMDDHHMM,,1.0
INPATIENTSUSPEND,Reason,1,C3726,,,1.0
INPATIENTSUSPEND,Reason_1,20,A0342,,,1.0
INPPRESCTTO,DosageForm,5,R2129,DosageForm,0,312
INPPRESCTTO,DoseQuantity,5,R2128,DoseQuantity,0,312
INPPRESCTTO,DrugForm,30,R2126,DrugForm,0,312
INPPRESCTTO,DrugName,60,R2125,DrugName,0,312
INPPRESCTTO,DrugSeqNumber,3,R2124,DrugSeqNumber,0,312
INPPRESCTTO,DrugStrength,40,R2127,DrugStrength,0,312
INPPRESCTTO,EpisodeNumber,9,A0142,EpisodeNumber,0,312
INPPRESCTTO,Frequency,50,R2130,Frequency,0,312
INPPRESCTTO,GpToContinueInd,1,R2132,GpToContinueInd,0,312
INPPRESCTTO,InternalPatientNumber,9,A0000,InternalPatientNumber,0,312
INPPRESCTTO,NoOfDaysToSupplyDrug,3,R2131,NoOfDaysToSupplyDrug,0,312
INPPRESCTTO,RouteOfAdmin,35,R2134,RouteOfAdmin,0,312
INPPRESCTTO,TransactionDateTime,14,R2123,TransactionDateTime,0,312
INPPRESCTTO,VerifiedIndicator,1,R2133,VerifiedIndicator,0,312
IPACTIVITY,Activity,20,A0078,,,1.0
IPACTIVITY,ActivityDate,10,A3045A,,,1.0
IPACTIVITY,ActivityTime,10,A3045,,,1.0
IPACTIVITY,EpisodeNumber,9,A0142,,,1.0
IPACTIVITY,EpsActvDtimeInt,12,A0133A,Activity Date/Time - Format CCYYMMDDHHMM,,1.0
IPACTIVITY,EpsActvTypeInt,2,A0151,Internal (numeric) episode Status indicator,,1.0
IPACTIVITY,FromCategory,3,A0384,,,1.0
IPACTIVITY,FromConsultant,6,A0382,,,1.0
IPACTIVITY,FromHospital,4,A0434,,,1.0
IPACTIVITY,FromSpecialty,4,A0383,,,1.0
IPACTIVITY,FromWard,4,A0085,,,1.0
IPACTIVITY,InternalPatientNumber,9,A0000,,,1.0
IPACTIVITY,LastRevisionDtime,12,A9390,Reverse Date/Time of last revision to this record,,3.3
IPACTIVITY,LastRevisionUID,4,A9658,User Id of last person to revise this record,,3.3
IPACTIVITY,Reason,30,R1868,Transfer Reason Comments,0,4.3.
IPACTIVITY,ToCategory,3,A0432,,,1.0
IPACTIVITY,ToConsultant,6,A0430,,,1.0
IPACTIVITY,ToHospital,4,A0428,,,1.0
IPACTIVITY,ToSpecialty,4,A0431,,,1.0
IPACTIVITY,ToWard,4,A0429,,,1.0
IPATPMDI,AdmissionDateExternal,10,A3045,,0,4.0
IPATPMDI,AdmissionDTExternal,16,A0372,,0,4.0
IPATPMDI,AdmissionDTInternal,12,A0372A,,0,4.0
IPATPMDI,AdmissionTimeExternal,10,A3045A,,0,4.0
IPATPMDI,CurrentWardCode,4,A0082,,0,4.0
IPATPMDI,DischargeDateExternal,10,A3045C,,0,4.0
IPATPMDI,DischargeDTExternal,10,A3045B,,0,4.0
IPATPMDI,DischargeDTInternal,12,A0348A,,0,4.0
IPATPMDI,DischargeTimeExternal,10,A3045D,,0,4.0
IPATPMDI,DischargeWardCode,4,A0441,,0,4.0
IPATPMDI,EpisodeNumber,9,A0142,,0,4.0
IPATPMDI,HospitalCode,4,A0001,,0,4.0
IPATPMDI,InternalPatientNumber,9,A0000,,0,4.0
IPATPMDI,PtSurnameCollating,19,A0023,,0,4.0
IPATPMDI,Surname,24,A0027,,0,4.0
IPBOOKTYPEMF,Code,4,C0938,,0,4.1
IPBOOKTYPEMF,Description,50,C0939,,0,4.1
IPBOOKTYPEMF,InternalValue,2,C0940,"0-No date offered ,1-Partial, 2-Full",0,4.1
IPBOOKTYPEMF,InternalValueDescription,41,C0940B,,0,4.1
IPBOOKTYPEMF,MfRecStsInd,1,A0463,Logical Deletion Indicator,0,4.1
IPBOOKTYPEMF,SchedulingApplicationAreaExternal,6,H6437,Always INPAT,0,4.1
IPCANCERREG,AnniversaryReportDate,10,A8390,,0,4.0
IPCANCERREG,AnniversaryReportDateInt,8,A8390A,,0,4.0
IPCANCERREG,BasisOfDiagnosis,1,A8376A,,0,4.0
IPCANCERREG,BasisOfDiagnosisDesc,41,A8376,,0,4.0
IPCANCERREG,CancerRegID,11,A8392,,0,4.0
IPCANCERREG,CancerRegLogDelInd,1,A2004,Logical Delete indicator,0,4.0
IPCANCERREG,ChemotherapyIndicator,9,A8381,,0,4.0
IPCANCERREG,CountryOfBirth,4,R1948C,Country Code of Birth Place,0,4.3.
IPCANCERREG,CrnCancerRegPatientCodingMraNumber,4,A8367,Sequence number of registration within episode,0,4.0
IPCANCERREG,DateOfFirstTreatment,10,A8448,,0,4.0
IPCANCERREG,DateOfFirstTreatmentInt,8,A8448A,,0,4.0
IPCANCERREG,DeletionCode,1,A8451A,,0,4.0
IPCANCERREG,DeletionCodeDesc,40,A8451,,0,4.0
IPCANCERREG,DeletionReason1,60,A8452,,0,4.0
IPCANCERREG,DeletionReason2,60,A8453,,0,4.0
IPCANCERREG,Diagnosis,5,A8373,,0,4.0
IPCANCERREG,EpisodeEndDate,10,A3045C,,0,4.0
IPCANCERREG,EpisodeEndDateDT,12,E4124A,,0,4.0
IPCANCERREG,EpisodeEndDateDTExt,10,A3045D,,0,4.0
IPCANCERREG,EpisodeEndTime,10,A3045E,,0,4.0
IPCANCERREG,EpisodeNumber,9,A0142,,0,4.0
IPCANCERREG,EpisodeStartDate,10,A3045A,,0,4.0
IPCANCERREG,EpisodeStartDateDT,12,A0133A,,0,4.0
IPCANCERREG,EpisodeStartDateDTExt,10,A3045,,0,4.0
IPCANCERREG,EpisodeStartTime,10,A3045B,,0,4.0
IPCANCERREG,Grade,1,A8387A,,0,4.0
IPCANCERREG,GradeDesc,27,A8387,,0,4.0
IPCANCERREG,GrowthBehaviour,1,A8374A,,0,4.0
IPCANCERREG,GrowthBehaviourDesc,54,A8374,,0,4.0
IPCANCERREG,GrowthCode,4,A8375,,0,4.0
IPCANCERREG,HormonalIndicator,9,A8382,,0,4.0
IPCANCERREG,HusbandFatherIndustry,30,A8369,,0,4.0
IPCANCERREG,HusbandFatherOccupation,30,A8368,,0,4.0
IPCANCERREG,Industry,30,A8471,,0,4.0
IPCANCERREG,InternalPatientNumber,9,A0000,,0,4.0
IPCANCERREG,MorphDesc1,60,A8385,,0,4.0
IPCANCERREG,MorphDesc2,60,A8388,,0,4.0
IPCANCERREG,MultipleTumourIndicator,14,A8378,,0,4.0
IPCANCERREG,Occupation,30,A8519,,0,4.0
IPCANCERREG,OtherTreatment,9,A8383,,0,4.0
IPCANCERREG,PlaceOfBirthCode,1,A8450A,,0,4.0
IPCANCERREG,PlaceOfBirthCodeDesc,32,A8450,,0,4.0
IPCANCERREG,PlaceOfBirthDesc,30,A8533,,0,4.0
IPCANCERREG,PostMortem,9,A8398,,0,4.0
IPCANCERREG,PrevPrimary,24,A8399,,0,4.0
IPCANCERREG,PrimaryOrSecondary,14,A8396,,0,4.0
IPCANCERREG,RadiotherapyIndicator,9,A8380,,0,4.0
IPCANCERREG,RadiotherapyNumber,6,A8397,,0,4.0
IPCANCERREG,RegistrationAtScreening,7,A8389,,0,4.0
IPCANCERREG,RegistrationCompleteFlag,1,A8391,,0,4.0
IPCANCERREG,Side,14,A8372,,0,4.0
IPCANCERREG,Stage,1,A8384A,,0,4.0
IPCANCERREG,StageCodeDesc,22,A8384,,0,4.0
IPCANCERREG,StageDesc,60,A7028,,0,4.0
IPCANCERREG,SurgeryIndicator,9,A8379,,0,4.0
IPCANCERREG,Treatment1,60,A8445,,0,4.0
IPCANCERREG,Treatment2,60,A8447,,0,4.0
IPPATLETHISTORY,ApptDate,10,A3045C,,0,5.0
IPPATLETHISTORY,ApptDTInt,16,A4356,External Format,0,5.0
IPPATLETHISTORY,ApptTime,10,A3045D,,0,5.0
IPPATLETHISTORY,ClassificationInt,2,A4359,,0,5.0
IPPATLETHISTORY,Clinic,8,A4354,,0,5.0
IPPATLETHISTORY,DocID,10,A4358,,0,5.0
IPPATLETHISTORY,DocIDDesc,30,C0219,,0,5.0
IPPATLETHISTORY,Doctor,8,A4355,,0,5.0
IPPATLETHISTORY,EpisodeNumber,9,A0142,,0,5.0
IPPATLETHISTORY,InternalPatientNumber,9,A0000,,0,5.0
IPPATLETHISTORY,PatLetterHistoryReqDatetimeRevChronNeutral,12,A4351A,,0,5.0
IPPATLETHISTORY,PatLetterHistoryRequestDatetimeSeqNumber,1,A4352,,0,5.0
IPPATLETHISTORY,Patreqcopygplettsext,3,R1176,Patreqcopygplettsext,0,312
IPPATLETHISTORY,Patreqcopygplettsint,1,R1176A,Patreqcopygplettsint,0,312
IPPATLETHISTORY,Printedbyuserid,4,R9001,Printedbyuserid,0,312
IPPATLETHISTORY,RequestDate,16,A4351,External Format,0,5.0
IPPATLETHISTORY,RequestDateTimeInt,10,A3045,,0,5.0
IPPATLETHISTORY,RequestDTDate,10,A3045A,,0,5.0
IPPATLETHISTORY,RequestDTTime,10,A3045B,,0,5.0
IPPATLETHISTORY,Requestedbyuserid,4,A4357,Requestedbyuserid,0,312
IPPATLETHISTORY,Revisedbyuserid,4,R1180,Revisedbyuserid,0,312
IPPATLETHISTORY,Reviseddatetimeext,16,R1179,Reviseddatetimeext,0,312
IPPATLETHISTORY,Reviseddatetimeint,12,R1179A,Reviseddatetimeint,0,312
IPPATLETHISTORY,Withdrawnext,3,R1181,Withdrawnext,0,312
IPPATLETHISTORY,Withdrawnint,1,R1181A,Withdrawnint,0,312
IPSUMM,AdmissionDate,16,A0372,Admission Date  - DD/MM/YYYY,0,4.3.
IPSUMM,AdmissionTime,10,A3045B,Admission Time - HH:MM,0,4.3.
IPSUMM,CaseNoteNumber,14,C0160,CaseNote Number,0,4.3.
IPSUMM,DischargeDate,16,A0348,Discharge Date - DD/MM/YYYY,0,4.3.
IPSUMM,DischargeTime,10,A3045,Discharge Time - HH:MM,0,4.3.
IPSUMM,DistrictNumber,14,A0007H,District Number,0,4.3.
IPSUMM,EpisodeNumber,9,A0142,Episode Number,0,4.3.
IPSUMM,InternalPatientNumber,9,A0000,Internal Patient Number,0,4.3.
IPSUMM,IpAdmDtimeInt,12,A0372A,IP Adm Dt Time Int - YYYYMMDDHHMM,0,4.3.
IPSUMM,IpDschDtimeInt,12,A0348A,IP Disch DT Time Int - YYYYMMDDHHMM,0,4.3.
IPUNCODED,Consultant,6,A0141,,,3.1
IPUNCODED,EpisodeNumber,9,A0142,,,3.1
IPUNCODED,EpsActvDtimeInt,12,A0133A,Episode start - Format CCYYMMDDHHMM,,3.1
IPUNCODED,EpsActvTypeInt,2,A0151,"Start event of episode, 7 = Admit, 10 = Transfer",,3.1
IPUNCODED,InternalPatientNumber,9,A0000,,,3.1
IPUNCODED,Specialty,4,A0293,,,3.1
IPUNCODED,SpecialtyType,1,C3741,,,3.1
JOINTCONSPEC,EpisodeNumber,9,A0142,,,2.0
JOINTCONSPEC,EpsActvDtimeInt,12,A0133A,Cons Episode Start time - Format CCYYMMDDHHMM,,2.0
JOINTCONSPEC,InternalPatientNumber,9,A0000,,,2.0
JOINTCONSPEC,JointConsultantCode,6,A0485,,,2.0
JOINTCONSPEC,JointConsultantName,30,A0666,,,2.0
JOINTCONSPEC,JointSpecialtyCode,4,A0549,,,2.0
JOINTCONSPEC,JointSpecialtyDesc,30,A0675,,,2.0
JOINTCONSPEC,KeAdmJtConsRptGpKey,2,C3923,,,2.0
JOURNEYDETAIL,DestAddressLine1,25,R1701,DestAddressLine1,0,4.2.
JOURNEYDETAIL,DestAddressLine2,25,R1702,DestAddressLine2,0,4.2.
JOURNEYDETAIL,DestAddressLine3,25,R1703,DestAddressLine3,0,4.2.
JOURNEYDETAIL,DestAddressLine4,25,R1704,DestAddressLine4,0,4.2.
JOURNEYDETAIL,DestDateTime,16,R1705,Destn Dt time of journey leg within a journey,0,4.2.
JOURNEYDETAIL,DestDateTimeInt,12,R1705A,Destn Dt time of journey leg within a journey int,0,4.2.
JOURNEYDETAIL,DestPostcode,10,A0636,DestPostcode,0,4.2.
JOURNEYDETAIL,Duration,3,R1729,Duration of one journey leg in minutes,0,4.2.
JOURNEYDETAIL,EpisodeNumber,9,A0142,Episode Number,0,4.2.
JOURNEYDETAIL,InternalPatientNumber,9,A0000,Internal Patient Number,0,4.2.
JOURNEYDETAIL,Leg,2,R1706,Leg number within a journey,0,4.2.
JOURNEYDETAIL,PtApptStartDtimeInt,12,A1446A,Patient Appointment Start Date/Time Internal,0,4.2.
JOURNEYDETAIL,ResCode,8,A1381,Doctor Code,0,4.2.
JOURNEYDETAIL,ServiceNo,100,R1695,Service No/Route,0,4.2.
JOURNEYDETAIL,StartAddressLine1,25,R1696,StartAddressLine1,0,4.2.
JOURNEYDETAIL,StartAddressLine2,25,R1697,StartAddressLine2,0,4.2.
JOURNEYDETAIL,StartAddressLine3,25,R1698,StartAddressLine3,0,4.2.
JOURNEYDETAIL,StartAddressLine4,25,R1699,StartAddressLine4,0,4.2.
JOURNEYDETAIL,StartDateTime,16,R1700,Start Dt time of journey leg within a journey,0,4.2.
JOURNEYDETAIL,StartDateTimeInt,12,R1700A,Start Dt time of journey leg within a journey int,0,4.2.
JOURNEYDETAIL,StartPostcode,10,A0041,StartPostcode,0,4.2.
JOURNEYDETAIL,TransportMode,15,R1693,Transport modes excluding Wait,0,4.2.
JOURNEYDETAIL,TransportProvider,50,R1694,TransportProvider,0,4.2.
LEGALSTATUSDETS,EpisodeNumber,9,A0142,,,1.0
LEGALSTATUSDETS,InternalPatientNumber,9,A0000,,,1.0
LEGALSTATUSDETS,KeLegalStatChangeDtimeInt,12,C3738A,Format CCYYMMDDHHMM,,1.0
LEGALSTATUSDETS,LegalStatus,2,C3728,,,1.0
LEGALSTATUSDETS,MentalCategory,1,C3729,,,1.0
LEGALSTATUSDETS,PsycPtSts,1,A6946,,,1.0
LOCATIONCODES,Address1,35,A8845,,,1.0
LOCATIONCODES,Address2,35,A8846,,,1.0
LOCATIONCODES,Address3,35,A8847,,,1.0
LOCATIONCODES,Address4,35,A8848,,,1.0
LOCATIONCODES,Address5,35,A8849,,,1.0
LOCATIONCODES,Description,65,A8844,,,1.0
LOCATIONCODES,EndDate,10,A8852A,,,1.0
LOCATIONCODES,EndDateInt,8,A8852,Format CCYYMMDD,,1.0
LOCATIONCODES,LastChangedDate,8,A8883A,,,1.0
LOCATIONCODES,LastChangedDateInt,8,A8883,Format CCYYMMDD,,1.0
LOCATIONCODES,LocationName,70,A8888,,,1.0
LOCATIONCODES,PostCode,8,A8850,,,1.0
LOCATIONCODES,RiScottishInstitutionLocationCode,5,A8843,,,1.0
LOCATIONCODES,StartDate,10,A8851A,,,1.0
LOCATIONCODES,StartDateInt,8,A8851,Format CCYYMMDD,,1.0
LOCATIONCODES,UserID,4,A8882,,,1.0
LOCN,AddressLineFour,30,R9487,6.0,0,6.0
LOCN,AddressLineOne,30,R9484,6.0,0,6.0
LOCN,AddressLineThree,30,R9486,6.0,0,6.0
LOCN,AddressLineTwo,30,R9485,6.0,0,6.0
LOCN,LocationCode,4,A1219,,,1.0
LOCN,LocationDesc,20,A1220,,,1.0
LOCN,LocationDesc_1,30,A1220A,,,1.0
LOCN,LocationType,2,C7197,,,1.0
LOCN,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
LOCN,Postcode,10,R9488,6.0,0,6.0
LOCN,SgLocnLink,6,A3848,,,1.0
LOSEXPECTED,DateTimeOfUpdate,16,R1999,5.1,0,5.1
LOSEXPECTED,DateTimeOfUpdateInt,12,A9390,5.1,0,5.1
LOSEXPECTED,EpisodeNumber,9,A0142,5.1,0,5.1
LOSEXPECTED,ExpectedLoSValue,3,A0312E,5.1,0,5.1
LOSEXPECTED,FunctionalArea,6,A6285,5.1,0,5.1
LOSEXPECTED,InternalPatientNumber,9,A0000,5.1,0,5.1
LOSEXPECTED,UserId,4,A9658,5.1,0,5.1
MARITALS,CancerRegMdsCode,1,A8348,,,1.0
MARITALS,Description,10,A0560,,,1.0
MARITALS,HaaCode,1,A0563,,,1.0
MARITALS,IntValue,1,C3838,,,1.0
MARITALS,MaritalStatus,1,A0058,,,1.0
MARITALS,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
MARITALS,ScottishIntValue,1,A4326,,,1.0
MARITALS,StsIntCd,3,A0573A,,,1.0
MATCLINICDETS,EpisodeNumber,9,A0142,,,1.0
MATCLINICDETS,InternalPatientNumber,9,A0000,,,1.0
MATCLINICDETS,IsThePatientKnownToBeImmune,3,C4043,,,1.0
MATCLINICDETS,KeMatRubellaImmInt,1,C4043A,,,1.0
MATCLINICDETS,LeadProfessionalType,12,A6964,,,1.0
MATCLINICDETS,MaternalHeight,3,C4041,,,1.0
MATCLINICDETS,NoOfNeonatalDeaths,2,C4051,,,1.0
MATCLINICDETS,NoOfNoninducedAbortions,2,C4049,,,1.0
MATCLINICDETS,NoOfPreviousCaesareanSections,2,C4047,,,1.0
MATCLINICDETS,NoOfPreviousInducedAbortions,2,C4048,,,1.0
MATCLINICDETS,NoOfRegistrableLiveBirths,2,C4050,,,1.0
MATCLINICDETS,NoOfRegistrableStillBirths,2,C4196,,,1.0
MATCLINICDETS,PatientImmunised,3,E4123,,,1.0
MATCLINICDETS,PreviousTransfusion,3,C4042,,,1.0
MATCLINICDETS,WasAntibodyStatusTested,3,C4044,,,1.0
MATCLINICDETS,WasTheResultPositive,3,C4045,,,1.0
MATCLINICUDD,EpisodeNumber,9,A9768,,,1.0
MATCLINICUDD,InternalPatientNumber,9,A0142,,,1.0
MATCLINICUDD,UddEpisodeFileMraNumber,,,,,1.0
MATCLINICUDD,UddMaternityClinicUserDefinedCode,6,A9705,,,1.0
MATCLINICUDD,UddUserDefinedDataEpisodeFileRgSequenceNo,3,A9714,,,1.0
MERGEDID,NewestDateTime,16,C1547A,,0,5.0
MERGEDID,NewestDateTimeInt,12,C1547,Format - CCCCMMDDHHMM,0,5.0
MERGEDID,NewestID,9,C1546,,0,5.0
MERGEDID,NextDateTime,16,C1398A,,0,5.0
MERGEDID,NextDateTimeInt,12,C1398,Format - CCCCMMDDHHMM,0,5.0
MERGEDID,NextID,9,A0000,,0,5.0
MERGEDID,OldID,9,A0000M,,0,5.0
MIDNIGHTBEDSTATE,ActivityIn,3,H0116,,,1.0
MIDNIGHTBEDSTATE,Category,3,A1769,,,1.0
MIDNIGHTBEDSTATE,Consultant,6,C0237,,,1.0
MIDNIGHTBEDSTATE,EpisodeNumber,9,A0142,,,1.0
MIDNIGHTBEDSTATE,HospitalCode,4,A0001,,,1.0
MIDNIGHTBEDSTATE,InternalPatientNumber,9,A0000,,,1.0
MIDNIGHTBEDSTATE,IpAdmDtimeInt,12,A0372A,Admission Date/time - Format CCYYMMDDHHMM,,1.0
MIDNIGHTBEDSTATE,Specialty,4,C0236,,,1.0
MIDNIGHTBEDSTATE,StatisticsDate,10,C0233,"Reverse Date, No time. Eg 19991231",,1.0
MIDNIGHTBEDSTATE,Ward,4,C0235,,,1.0
MOA,Description,20,C0212,,,1.0
MOA,FullDescription,50,C0212L,,,1.0
MOA,HaaCode,1,C3004,,,1.0
MOA,InternalValue,2,C3839,,,1.0
MOA,MethodOfAdmission,2,C0211,,,1.0
MOA,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
MOA,ScottishIntValue,2,A4327,,,1.0
MOD,Description,20,A0559,,,1.0
MOD,FullDescription,50,A0559L,,,1.0
MOD,HaaCode,1,A0566,,,1.0
MOD,InternalValue,2,C3840,,,1.0
MOD,MethodOfDischarge,2,A0362,,,1.0
MOD,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
MOD,ScottishIntValue,2,A4338,,,1.0
MOTHERBABYLINK,InternalPatientNumber,,,,,1.0
MOTHERBABYLINK,InternalRelationCode,8,H0090B,,,1.0
MOTHERBABYLINK,RelatedPtNoInt,9,A0000L,Internal Patient Number of related patient,,1.0
NEONATE,ApgarScoreAt1Min,2,C4097,,,1.0
NEONATE,ApgarScoreAt5Mins,2,C4098,,,1.0
NEONATE,BirthOrder,1,C4001,,,1.0
NEONATE,DiagnosisCode1,8,A0699,,,1.0
NEONATE,DiagnosisCode2,6,B1281,,,1.0
NEONATE,EpisodeNumber,9,A0142,,,1.0
NEONATE,HeadCircumference,2,C4095,,,1.0
NEONATE,InternalPatientNumber,9,A0000,,,1.0
NEONATE,KeMatBcgAdminInt,1,C4109A,,,1.0
NEONATE,KeMatFeedingInt,1,C4105A,,,1.0
NEONATE,KeMatFollUpCareInt,1,C4111A,,,1.0
NEONATE,KeMatHipExamInt,1,C4099A,,,1.0
NEONATE,KeMatJaundiceInt,1,C4102A,,,1.0
NEONATE,KeMatMetabolicScInt,1,C4108A,,,1.0
NEONATE,Length,2,C4096,,,1.0
NEONATE,PaedLenGestation,2,H7277,,,1.0
OCCANCEL,Comment1,60,A3100,,,1.0
OCCANCEL,Comment2,60,A3100A,,,1.0
OCCANCEL,Comment3,60,A3100B,,,1.0
OCCANCEL,Comment4,60,A3100C,,,1.0
OCCANCEL,Comment5,60,A3100D,,,1.0
OCCANCEL,Comment6,60,A3100E,,,1.0
OCCANCEL,DateCancelled,10,A3045,,,1.0
OCCANCEL,EntereBy,4,D6005,,,1.0
OCCANCEL,OcmTransKey,9,H7406,,,1.0
OCCANCEL,SessionNumber,10,D6001,Session Number,,1.0
OCCANCEL,SessionNumberExt,8,R2612,Session Number Ext,0,4.3.
OCCANCEL,Status,30,B0905,,,1.0
OCCANCEL,StatusInt,2,B0905A,Internal OCM Status code,,1.0
OCCANCEL,TimeCancelled,10,A3045A,,,1.0
OCCANCEL,TransactionNumber,5,B0736,,,1.0
OCMDUPREASONMF,Description,30,R0024,Description,0,312
OCMDUPREASONMF,DuplicateReason,4,R0023,DuplicateReason,0,312
OCMDUPREASONMF,MfRecStsInd,1,A0463,Logical Deletion Indicator,0,312
OCMFDEPT,Category,1,C6174A,,,1.0
OCMFDEPT,Deleted,1,A0463,,,1.0
OCMFDEPT,Department,4,B0717B,,,1.0
OCMFDEPT,Department_1,20,B0664,,,1.0
OCMFDEPT,HospitalCode,4,A0001A,,,1.0
OCMFLOCATION,Description,20,B1344,,,1.0
OCMFLOCATION,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
OCMFLOCATION,PerformingLoc,4,B1266,,,1.0
OCMFRESULTS,Deleted,1,A0463,,,1.0
OCMFRESULTS,ResultCd,4,B0514,,,1.0
OCMFRESULTS,ResultDescription,30,B0567,,,1.0
OCMFRESULTS,ResultName,15,B0616,,,1.0
OCMFRESULTS,ResultType,14,B0620,,,1.0
OCMFRESULTS,UnitOfMeasurement,8,B0885,,,1.0
OCMLOCNPERF,DefaultPerfLocn,4,B1266B,,,1.0
OCMLOCNPERF,FixedCostDefPerfLocn,9,H7419B,,,1.0
OCMLOCNPERF,FixedCostPerfLocn,9,H7419A,,,1.0
OCMLOCNPERF,Hospital,4,A0001B,,,1.0
OCMLOCNPERF,HospitalCode,4,A0001A,,,1.0
OCMLOCNPERF,PerformingLocation,4,B1266A,,,1.0
OCMLOCNPERF,Service,7,B0718,,,1.0
OCMLOCNPERF,VariableCostDefPerfLocn,9,H7420B,,,1.0
OCMLOCNPERF,VariableCostPerfLocn,9,H7420A,,,1.0
OCMPTLINK,EpisodeNumber,9,A0142,,0,4.0
OCMPTLINK,InternalPatientNumber,9,A0000,,0,4.0
