target_table,target_field,mapping_class,primary_source_table,primary_source_field,mapping_rule,confidence,notes
LOAD_USERS,default_team,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,client_user,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_USERS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_USERS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_USERS,user_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,first_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,middle_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,family_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,acters,OUT_OF_SCOPE,,,Exclude: parse artefact field from non-authoritative PDF conversion.,HIGH,
LOAD_USERS,job_id,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,psswd_life_months,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,psswd_expiry_date,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,language_id,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,staff_id,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,default_parts_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,default_tools_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,default_labour_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,employee_flag,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,default_stock_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,staff_security_level,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,phone_no,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,extension_no,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,default_login_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,eoasis_user,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,allow_logon,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,default_executable,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,gp_national_code,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,type_of_user,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,login_from_date,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,login_to_date,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,practice_national_code,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,email_address,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,can_log_support_calls,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,ask_review_warnings,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,from_time,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,to_time,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,mon_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,tue_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,wed_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,thu_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,fri_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,sat_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_USERS,sun_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
